State,City,Race/Ethnicity/Ancestry,Religion,Sexual Orientation,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
Alabama,Ashland,0,0,0,0,0,0,0,0,0,0,1972
Alabama,Auburn,0,0,0,0,0,0,0,0,0,0,62005
Alabama,Demopolis,0,0,0,0,0,0,0,0,0,0,7115
Alabama,Enterprise,0,0,0,0,0,0,0,0,0,0,28028
Alabama,Eutaw,0,0,0,0,0,0,0,0,0,0,2757
Alabama,Fairhope,0,0,0,0,0,0,0,0,0,0,18821
Alabama,Florence,0,0,0,0,0,0,0,0,0,0,40433
Alabama,Foley,0,0,0,0,0,0,0,0,0,0,16644
Alabama,Gadsden,0,0,0,0,0,0,0,0,0,0,36148
Alabama,Geneva,0,0,0,0,0,0,0,0,0,0,4453
Alabama,Guntersville,0,0,0,0,0,0,0,0,0,0,8395
Alabama,Jasper,0,0,0,0,0,0,0,0,0,0,14042
Alabama,Lafayette,0,0,0,0,0,0,0,0,0,0,2981
Alabama,Lineville,0,0,0,0,0,0,0,0,0,0,2305
Alabama,Midland City,0,0,0,0,0,0,0,0,0,0,2411
Alabama,Mobile,0,0,0,0,0,0,0,0,0,0,250346
Alabama,Montgomery,0,0,0,0,0,0,0,0,0,0,199139
Alabama,Muscle Shoals,0,0,0,0,0,0,0,0,0,0,13720
Alabama,Opp,0,0,0,0,0,0,0,0,0,0,6681
Alabama,Pelham,0,0,0,0,0,0,0,0,0,0,22997
Alabama,Rainbow City,0,0,0,0,0,0,0,0,0,0,9603
Alabama,Repton,0,0,0,0,0,0,0,0,0,0,270
Alabama,Sardis City,0,0,0,0,0,0,0,0,0,0,1750
Alabama,Springville,0,0,0,0,0,0,0,0,0,0,4223
Alabama,Talladega,0,0,0,0,0,0,0,0,0,0,16006
Alabama,Taylor,0,0,0,0,0,0,0,0,0,0,2424
Alabama,Trussville,0,0,0,0,0,0,0,0,0,0,20874
Alabama,Tuscaloosa,0,0,0,0,0,0,0,0,0,0,97511
Alaska,Bethel,0,0,0,0,0,0,0,0,0,0,6497
Alaska,Bristol Bay Borough,0,0,0,0,0,0,0,0,0,0,942
Alaska,Cordova,0,0,0,0,0,0,0,0,0,0,2220
Alaska,Craig,0,0,0,0,0,0,0,0,0,0,1265
Alaska,Dillingham,0,0,0,0,0,0,0,0,0,0,2411
Alaska,Fairbanks,0,0,0,0,0,0,0,0,0,0,32677
Alaska,Haines,0,0,0,0,0,0,0,0,0,0,2567
Alaska,Homer,0,0,0,0,0,0,0,0,0,0,5511
Alaska,Juneau,0,0,0,0,0,0,0,0,0,0,32482
Alaska,Kenai,0,0,0,0,0,0,0,0,0,0,7680
Alaska,Ketchikan,0,0,0,0,0,0,0,0,0,0,8286
Alaska,Kodiak,0,0,0,0,0,0,0,0,0,0,6345
Alaska,Nome,0,0,0,0,0,0,0,0,0,0,3832
Alaska,North Slope Borough,0,0,0,0,0,0,0,0,0,0,9707
Alaska,Palmer,0,0,0,0,0,0,0,0,0,0,6652
Alaska,Petersburg,0,0,0,0,0,0,0,0,0,0,3130
Alaska,Seward,0,0,0,0,0,0,0,0,0,0,2489
Alaska,Sitka,0,0,0,0,0,0,0,0,0,0,8850
Alaska,Skagway,0,0,0,0,0,0,0,0,0,0,1049
Alaska,Unalaska,0,0,0,0,0,0,0,0,0,0,4554
Alaska,Valdez,0,0,0,0,0,0,0,0,0,0,3903
Alaska,Wasilla,0,0,0,0,0,0,0,0,0,0,9099
Alaska,Wrangell,0,0,0,0,0,0,0,0,0,0,2351
Alaska,Anchorage,0,0,0,0,0,0,0,0,0,0,17151
Alaska,Fairbanks,0,0,0,0,0,0,0,0,0,0,8620
Arizona,Bisbee,0,0,0,0,0,0,0,0,0,0,5235
Arizona,Buckeye,0,0,0,0,0,0,0,0,0,0,61726
Arizona,Bullhead City,0,0,0,0,0,0,0,0,0,0,39319
Arizona,Camp Verde,0,0,0,0,0,0,0,0,0,0,11155
Arizona,Casa Grande,0,0,0,0,0,0,0,0,0,0,51918
Arizona,Chino Valley,0,0,0,0,0,0,0,0,0,0,11072
Arizona,Clarkdale,0,0,0,0,0,0,0,0,0,0,4184
Arizona,Clifton,0,0,0,0,0,0,0,0,0,0,3719
Arizona,Coolidge,0,0,0,0,0,0,0,0,0,0,12244
Arizona,Cottonwood,0,0,0,0,0,0,0,0,0,0,11678
Arizona,Eagar,0,0,0,0,0,0,0,0,0,0,4914
Arizona,Eloy,0,0,0,0,0,0,0,0,0,0,16678
Arizona,Flagstaff,0,0,0,0,0,0,0,0,0,0,69471
Arizona,Florence,0,0,0,0,0,0,0,0,0,0,26926
Arizona,Fredonia,0,0,0,0,0,0,0,0,0,0,1315
Arizona,Goodyear,0,0,0,0,0,0,0,0,0,0,78447
Arizona,Kearny,0,0,0,0,0,0,0,0,0,0,2024
Arizona,Kingman,0,0,0,0,0,0,0,0,0,0,28651
Arizona,Lake Havasu City,0,0,0,0,0,0,0,0,0,0,53220
Arizona,Mammoth,0,0,0,0,0,0,0,0,0,0,1476
Arizona,Marana,0,0,0,0,0,0,0,0,0,0,41302
Arizona,Miami,0,0,0,0,0,0,0,0,0,0,1771
Arizona,Oro Valley,0,0,0,0,0,0,0,0,0,0,42258
Arizona,Page,0,0,0,0,0,0,0,0,0,0,7469
Arizona,Paradise Valley,0,0,0,0,0,0,0,0,0,0,13886
Arizona,Patagonia,0,0,0,0,0,0,0,0,0,0,895
Arizona,Payson,0,0,0,0,0,0,0,0,0,0,15228
Arizona,Peoria,0,0,0,0,0,0,0,0,0,0,170222
Arizona,Pima,0,0,0,0,0,0,0,0,0,0,2502
Arizona,Pinetop-Lakeside,0,0,0,0,0,0,0,0,0,0,4323
Arizona,Prescott Valley,0,0,0,0,0,0,0,0,0,0,41661
Arizona,Quartzsite,0,0,0,0,0,0,0,0,0,0,3598
Arizona,Safford,0,0,0,0,0,0,0,0,0,0,9797
Arizona,San Luis,0,0,0,0,0,0,0,0,0,0,31807
Arizona,Sedona,0,0,0,0,0,0,0,0,0,0,10340
Arizona,Show Low,0,0,0,0,0,0,0,0,0,0,10878
Arizona,Sierra Vista,0,0,0,0,0,0,0,0,0,0,43452
Arizona,Snowflake-Taylor,0,0,0,0,0,0,0,0,0,0,9805
Arizona,Somerton,0,0,0,0,0,0,0,0,0,0,15061
Arizona,South Tucson,0,0,0,0,0,0,0,0,0,0,5749
Arizona,Springerville,0,0,0,0,0,0,0,0,0,0,1965
Arizona,Superior,0,0,0,0,0,0,0,0,0,0,2921
Arizona,Surprise,0,0,0,0,0,0,0,0,0,0,128525
Arizona,Tempe,0,0,0,0,0,0,0,0,0,0,175556
Arizona,Thatcher,0,0,0,0,0,0,0,0,0,0,5065
Arizona,Tolleson,0,0,0,0,0,0,0,0,0,0,7029
Arizona,Wellton,0,0,0,0,0,0,0,0,0,0,2973
Arizona,Wickenburg,0,0,0,0,0,0,0,0,0,0,6760
Arizona,Willcox,0,0,0,0,0,0,0,0,0,0,3569
Arizona,Northern Arizona University,0,0,0,0,0,0,0,0,0,0,27705
Arizona,Pima Community College,0,0,0,0,0,0,0,0,0,0,28070
Arizona,University of Arizona,0,0,0,0,0,0,0,0,0,0,42236
Arkansas,Alexander,0,0,0,0,0,0,0,0,0,0,2853
Arkansas,Alma,0,0,0,0,0,0,0,0,0,0,5581
Arkansas,Altus,0,0,0,0,0,0,0,0,0,0,731
Arkansas,Amity,0,0,0,0,0,0,0,0,0,0,700
Arkansas,Arkadelphia,0,0,0,0,0,0,0,0,0,0,10637
Arkansas,Ashdown,0,0,0,0,0,0,0,0,0,0,4453
Arkansas,Ash Flat,0,0,0,0,0,0,0,0,0,0,1059
Arkansas,Atkins,0,0,0,0,0,0,0,0,0,0,3055
Arkansas,Augusta,0,0,0,0,0,0,0,0,0,0,2084
Arkansas,Austin,0,0,0,0,0,0,0,0,0,0,3407
Arkansas,Bald Knob,0,0,0,0,0,0,0,0,0,0,2890
Arkansas,Barling,0,0,0,0,0,0,0,0,0,0,4725
Arkansas,Batesville,0,0,0,0,0,0,0,0,0,0,10534
Arkansas,Bay,0,0,0,0,0,0,0,0,0,0,1794
Arkansas,Bearden,0,0,0,0,0,0,0,0,0,0,904
Arkansas,Beebe,0,0,0,0,0,0,0,0,0,0,8138
Arkansas,Bella Vista,0,0,0,0,0,0,0,0,0,0,27970
Arkansas,Benton,0,0,0,0,0,0,0,0,0,0,34356
Arkansas,Bentonville,0,0,0,0,0,0,0,0,0,0,43190
Arkansas,Berryville,0,0,0,0,0,0,0,0,0,0,5394
Arkansas,Bethel Heights,0,0,0,0,0,0,0,0,0,0,2497
Arkansas,Black Rock,0,0,0,0,0,0,0,0,0,0,628
Arkansas,Blytheville,0,0,0,0,0,0,0,0,0,0,14717
Arkansas,Bono,0,0,0,0,0,0,0,0,0,0,2166
Arkansas,Booneville,0,0,0,0,0,0,0,0,0,0,3924
Arkansas,Bradford,0,0,0,0,0,0,0,0,0,0,755
Arkansas,Brinkley,0,0,0,0,0,0,0,0,0,0,2909
Arkansas,Brookland,0,0,0,0,0,0,0,0,0,0,3499
Arkansas,Bull Shoals,0,0,0,0,0,0,0,0,0,0,1951
Arkansas,Cabot,0,0,0,0,0,0,0,0,0,0,26064
Arkansas,Caddo Valley,0,0,0,0,0,0,0,0,0,0,606
Arkansas,Camden,0,0,0,0,0,0,0,0,0,0,11423
Arkansas,Cammack Village,0,0,0,0,0,0,0,0,0,0,750
Arkansas,Caraway,0,0,0,0,0,0,0,0,0,0,1259
Arkansas,Carlisle,0,0,0,0,0,0,0,0,0,0,2198
Arkansas,Cave City,0,0,0,0,0,0,0,0,0,0,1860
Arkansas,Cave Springs,0,0,0,0,0,0,0,0,0,0,2672
Arkansas,Centerton,0,0,0,0,0,0,0,0,0,0,11635
Arkansas,Charleston,0,0,0,0,0,0,0,0,0,0,2494
Arkansas,Cherokee Village,0,0,0,0,0,0,0,0,0,0,4568
Arkansas,Clarendon,0,0,0,0,0,0,0,0,0,0,1514
Arkansas,Clarksville,0,0,0,0,0,0,0,0,0,0,9443
Arkansas,Clinton,0,0,0,0,0,0,0,0,0,0,2537
Arkansas,Conway,0,0,0,0,0,0,0,0,0,0,65764
Arkansas,Corning,0,0,0,0,0,0,0,0,0,0,3113
Arkansas,Cotter,0,0,0,0,0,0,0,0,0,0,941
Arkansas,Crossett,0,0,0,0,0,0,0,0,0,0,5192
Arkansas,Damascus,0,0,0,0,0,0,0,0,0,0,382
Arkansas,Danville,0,0,0,0,0,0,0,0,0,0,2368
Arkansas,Dardanelle,0,0,0,0,0,0,0,0,0,0,4702
Arkansas,Decatur,0,0,0,0,0,0,0,0,0,0,1781
Arkansas,Dell,0,0,0,0,0,0,0,0,0,0,208
Arkansas,De Queen,0,0,0,0,0,0,0,0,0,0,6781
Arkansas,Dermott,0,0,0,0,0,0,0,0,0,0,2722
Arkansas,Des Arc,0,0,0,0,0,0,0,0,0,0,1620
Arkansas,De Valls Bluff,0,0,0,0,0,0,0,0,0,0,580
Arkansas,De Witt,0,0,0,0,0,0,0,0,0,0,3197
Arkansas,Diaz,0,0,0,0,0,0,0,0,0,0,1264
Arkansas,Dierks,0,0,0,0,0,0,0,0,0,0,1101
Arkansas,Dover,0,0,0,0,0,0,0,0,0,0,1401
Arkansas,Dumas,0,0,0,0,0,0,0,0,0,0,4370
Arkansas,Dyer,0,0,0,0,0,0,0,0,0,0,857
Arkansas,Earle,0,0,0,0,0,0,0,0,0,0,2298
Arkansas,El Dorado,0,0,0,0,0,0,0,0,0,0,18229
Arkansas,Elkins,0,0,0,0,0,0,0,0,0,0,2949
Arkansas,England,0,0,0,0,0,0,0,0,0,0,2775
Arkansas,Etowah,0,0,0,0,0,0,0,0,0,0,329
Arkansas,Eudora,0,0,0,0,0,0,0,0,0,0,2105
Arkansas,Eureka Springs,0,0,0,0,0,0,0,0,0,0,2088
Arkansas,Fairfield Bay,0,0,0,0,0,0,0,0,0,0,2265
Arkansas,Farmington,0,0,0,0,0,0,0,0,0,0,6603
Arkansas,Fayetteville,0,0,0,0,0,0,0,0,0,0,82377
Arkansas,Flippin,0,0,0,0,0,0,0,0,0,0,1349
Arkansas,Fordyce,0,0,0,0,0,0,0,0,0,0,4067
Arkansas,Gassville,0,0,0,0,0,0,0,0,0,0,2132
Arkansas,Gentry,0,0,0,0,0,0,0,0,0,0,3417
Arkansas,Glenwood,0,0,0,0,0,0,0,0,0,0,2168
Arkansas,Gosnell,0,0,0,0,0,0,0,0,0,0,3307
Arkansas,Gravette,0,0,0,0,0,0,0,0,0,0,3245
Arkansas,Greenbrier,0,0,0,0,0,0,0,0,0,0,5339
Arkansas,Green Forest,0,0,0,0,0,0,0,0,0,0,2777
Arkansas,Greenland,0,0,0,0,0,0,0,0,0,0,1397
Arkansas,Greenwood,0,0,0,0,0,0,0,0,0,0,9310
Arkansas,Greers Ferry,0,0,0,0,0,0,0,0,0,0,875
Arkansas,Gurdon,0,0,0,0,0,0,0,0,0,0,2136
Arkansas,Guy,0,0,0,0,0,0,0,0,0,0,721
Arkansas,Hamburg,0,0,0,0,0,0,0,0,0,0,2790
Arkansas,Hampton,0,0,0,0,0,0,0,0,0,0,1267
Arkansas,Hardy,0,0,0,0,0,0,0,0,0,0,756
Arkansas,Harrisburg,0,0,0,0,0,0,0,0,0,0,2323
Arkansas,Harrison,0,0,0,0,0,0,0,0,0,0,13179
Arkansas,Hazen,0,0,0,0,0,0,0,0,0,0,1388
Arkansas,Heber Springs,0,0,0,0,0,0,0,0,0,0,7164
Arkansas,Helena-West Helena,0,0,0,0,0,0,0,0,0,0,11101
Arkansas,Higginson,0,0,0,0,0,0,0,0,0,0,648
Arkansas,Highfill,0,0,0,0,0,0,0,0,0,0,638
Arkansas,Highland,0,0,0,0,0,0,0,0,0,0,1051
Arkansas,Hope,0,0,0,0,0,0,0,0,0,0,9986
Arkansas,Hoxie,0,0,0,0,0,0,0,0,0,0,2693
Arkansas,Jacksonville,0,0,0,0,0,0,0,0,0,0,28902
Arkansas,Jasper,0,0,0,0,0,0,0,0,0,0,443
Arkansas,Johnson,0,0,0,0,0,0,0,0,0,0,3654
Arkansas,Jonesboro,0,0,0,0,0,0,0,0,0,0,73404
Arkansas,Judsonia,0,0,0,0,0,0,0,0,0,0,2018
Arkansas,Kensett,0,0,0,0,0,0,0,0,0,0,1645
Arkansas,Lake City,0,0,0,0,0,0,0,0,0,0,2295
Arkansas,Lakeview,0,0,0,0,0,0,0,0,0,0,717
Arkansas,Lake Village,0,0,0,0,0,0,0,0,0,0,2417
Arkansas,Lamar,0,0,0,0,0,0,0,0,0,0,1671
Arkansas,Lavaca,0,0,0,0,0,0,0,0,0,0,2400
Arkansas,Leachville,0,0,0,0,0,0,0,0,0,0,1867
Arkansas,Lepanto,0,0,0,0,0,0,0,0,0,0,1844
Arkansas,Lewisville,0,0,0,0,0,0,0,0,0,0,1181
Arkansas,Lincoln,0,0,0,0,0,0,0,0,0,0,2454
Arkansas,Little Flock,0,0,0,0,0,0,0,0,0,0,2750
Arkansas,Little Rock,0,0,0,0,0,0,0,0,0,0,198647
Arkansas,Lonoke,0,0,0,0,0,0,0,0,0,0,4262
Arkansas,Lowell,0,0,0,0,0,0,0,0,0,0,8602
Arkansas,Luxora,0,0,0,0,0,0,0,0,0,0,1103
Arkansas,Madison,0,0,0,0,0,0,0,0,0,0,705
Arkansas,Magnolia,0,0,0,0,0,0,0,0,0,0,11414
Arkansas,Mammoth Spring,0,0,0,0,0,0,0,0,0,0,960
Arkansas,Marianna,0,0,0,0,0,0,0,0,0,0,3815
Arkansas,Marion,0,0,0,0,0,0,0,0,0,0,12301
Arkansas,Marked Tree,0,0,0,0,0,0,0,0,0,0,2516
Arkansas,Marmaduke,0,0,0,0,0,0,0,0,0,0,1231
Arkansas,Marvell,0,0,0,0,0,0,0,0,0,0,1049
Arkansas,Maumelle,0,0,0,0,0,0,0,0,0,0,17943
Arkansas,Mayflower,0,0,0,0,0,0,0,0,0,0,2374
Arkansas,McCrory,0,0,0,0,0,0,0,0,0,0,1621
Arkansas,McGehee,0,0,0,0,0,0,0,0,0,0,3980
Arkansas,McRae,0,0,0,0,0,0,0,0,0,0,677
Arkansas,Mena,0,0,0,0,0,0,0,0,0,0,5639
Arkansas,Menifee,0,0,0,0,0,0,0,0,0,0,298
Arkansas,Mineral Springs,0,0,0,0,0,0,0,0,0,0,1170
Arkansas,Monette,0,0,0,0,0,0,0,0,0,0,1530
Arkansas,Monticello,0,0,0,0,0,0,0,0,0,0,9712
Arkansas,Morrilton,0,0,0,0,0,0,0,0,0,0,6744
Arkansas,Mountain Home,0,0,0,0,0,0,0,0,0,0,12233
Arkansas,Mountain View,0,0,0,0,0,0,0,0,0,0,2862
Arkansas,Mulberry,0,0,0,0,0,0,0,0,0,0,1618
Arkansas,Murfreesboro,0,0,0,0,0,0,0,0,0,0,1599
Arkansas,Nashville,0,0,0,0,0,0,0,0,0,0,4526
Arkansas,Newport,0,0,0,0,0,0,0,0,0,0,7744
Arkansas,Norfolk,0,0,0,0,0,0,0,0,0,0,495
Arkansas,North Little Rock,0,0,0,0,0,0,0,0,0,0,67943
Arkansas,Ola,0,0,0,0,0,0,0,0,0,0,1260
Arkansas,Osceola,0,0,0,0,0,0,0,0,0,0,7222
Arkansas,Ozark,0,0,0,0,0,0,0,0,0,0,3597
Arkansas,Pangburn,0,0,0,0,0,0,0,0,0,0,597
Arkansas,Paragould,0,0,0,0,0,0,0,0,0,0,27791
Arkansas,Paris,0,0,0,0,0,0,0,0,0,0,3460
Arkansas,Parkin,0,0,0,0,0,0,0,0,0,0,1044
Arkansas,Pea Ridge,0,0,0,0,0,0,0,0,0,0,5195
Arkansas,Perryville,0,0,0,0,0,0,0,0,0,0,1433
Arkansas,Piggott,0,0,0,0,0,0,0,0,0,0,3614
Arkansas,Pine Bluff,0,0,0,0,0,0,0,0,0,0,44466
Arkansas,Plainview,0,0,0,0,0,0,0,0,0,0,604
Arkansas,Plumerville,0,0,0,0,0,0,0,0,0,0,806
Arkansas,Pocahontas,0,0,0,0,0,0,0,0,0,0,6442
Arkansas,Pottsville,0,0,0,0,0,0,0,0,0,0,3122
Arkansas,Prairie Grove,0,0,0,0,0,0,0,0,0,0,5077
Arkansas,Quitman,0,0,0,0,0,0,0,0,0,0,746
Arkansas,Ravenden,0,0,0,0,0,0,0,0,0,0,454
Arkansas,Redfield,0,0,0,0,0,0,0,0,0,0,1588
Arkansas,Rison,0,0,0,0,0,0,0,0,0,0,1295
Arkansas,Rogers,0,0,0,0,0,0,0,0,0,0,62819
Arkansas,Rose Bud,0,0,0,0,0,0,0,0,0,0,479
Arkansas,Russellville,0,0,0,0,0,0,0,0,0,0,29197
Arkansas,Salem,0,0,0,0,0,0,0,0,0,0,1621
Arkansas,Shannon Hills,0,0,0,0,0,0,0,0,0,0,3815
Arkansas,Sheridan,0,0,0,0,0,0,0,0,0,0,4903
Arkansas,Sherwood,0,0,0,0,0,0,0,0,0,0,30572
Arkansas,Siloam Springs,0,0,0,0,0,0,0,0,0,0,16158
Arkansas,Stamps,0,0,0,0,0,0,0,0,0,0,1554
Arkansas,Star City,0,0,0,0,0,0,0,0,0,0,2208
Arkansas,St. Charles,0,0,0,0,0,0,0,0,0,0,224
Arkansas,Stuttgart,0,0,0,0,0,0,0,0,0,0,9084
Arkansas,Swifton,0,0,0,0,0,0,0,0,0,0,763
Arkansas,Texarkana,0,0,0,0,0,0,0,0,0,0,30026
Arkansas,Trumann,0,0,0,0,0,0,0,0,0,0,7179
Arkansas,Tuckerman,0,0,0,0,0,0,0,0,0,0,1773
Arkansas,Tyronza,0,0,0,0,0,0,0,0,0,0,751
Arkansas,Van Buren,0,0,0,0,0,0,0,0,0,0,23132
Arkansas,Vilonia,0,0,0,0,0,0,0,0,0,0,4469
Arkansas,Waldron,0,0,0,0,0,0,0,0,0,0,3404
Arkansas,Walnut Ridge,0,0,0,0,0,0,0,0,0,0,4695
Arkansas,Ward,0,0,0,0,0,0,0,0,0,0,4747
Arkansas,Warren,0,0,0,0,0,0,0,0,0,0,5789
Arkansas,Weiner,0,0,0,0,0,0,0,0,0,0,692
Arkansas,West Fork,0,0,0,0,0,0,0,0,0,0,2552
Arkansas,West Memphis,0,0,0,0,0,0,0,0,0,0,25218
Arkansas,White Hall,0,0,0,0,0,0,0,0,0,0,5174
Arkansas,Wynne,0,0,0,0,0,0,0,0,0,0,8098
Arkansas,Beebe,0,0,0,0,0,0,0,0,0,0,4140
Arkansas,Jonesboro,0,0,0,0,0,0,0,0,0,0,13144
Arkansas,Arkansas Tech University,0,0,0,0,0,0,0,0,0,0,12002
Arkansas,Henderson State University,0,0,0,0,0,0,0,0,0,0,3627
Arkansas,Southern Arkansas University,0,0,0,0,0,0,0,0,0,0,3546
Arkansas,Fayetteville,0,0,0,0,0,0,0,0,0,0,26237
Arkansas,Little Rock,0,0,0,0,0,0,0,0,0,0,11645
Arkansas,Medical Sciences,0,0,0,0,0,0,0,0,0,0,2890
Arkansas,Monticello,0,0,0,0,0,0,0,0,0,0,3854
Arkansas,Pine Bluff,0,0,0,0,0,0,0,0,0,0,2513
Arkansas,University of Central Arkansas,0,0,0,0,0,0,0,0,0,0,11698
California,Adelanto,0,0,0,0,0,0,0,0,0,0,33005
California,Agoura Hills,0,0,0,0,0,0,0,0,0,0,20970
California,Albany,0,0,0,0,0,0,0,0,0,0,19723
California,Aliso Viejo,0,0,0,0,0,0,0,0,0,0,50751
California,Alturas,0,0,0,0,0,0,0,0,0,0,2566
California,American Canyon ,0,0,0,0,0,0,0,0,0,0,20687
California,Anaheim,0,0,0,0,0,0,0,0,0,0,349471
California,Anderson,0,0,0,0,0,0,0,0,0,0,10277
California,Apple Valley,0,0,0,0,0,0,0,0,0,0,72173
California,Arcadia,0,0,0,0,0,0,0,0,0,0,58694
California,Arcata,0,0,0,0,0,0,0,0,0,0,17789
California,Arroyo Grande,0,0,0,0,0,0,0,0,0,0,18071
California,Artesia,0,0,0,0,0,0,0,0,0,0,16988
California,Arvin,0,0,0,0,0,0,0,0,0,0,20902
California,Atascadero,0,0,0,0,0,0,0,0,0,0,29316
California,Atherton,0,0,0,0,0,0,0,0,0,0,7205
California,Atwater,0,0,0,0,0,0,0,0,0,0,29219
California,Auburn,0,0,0,0,0,0,0,0,0,0,14118
California,Avalon,0,0,0,0,0,0,0,0,0,0,3820
California,Avenal,0,0,0,0,0,0,0,0,0,0,12859
California,Baldwin Park,0,0,0,0,0,0,0,0,0,0,77538
California,Barstow,0,0,0,0,0,0,0,0,0,0,23700
California,Bear Valley,0,0,0,0,0,0,0,0,0,0,5428
California,Beaumont,0,0,0,0,0,0,0,0,0,0,43626
California,Bell,0,0,0,0,0,0,0,0,0,0,36395
California,Belmont,0,0,0,0,0,0,0,0,0,0,27377
California,Belvedere,0,0,0,0,0,0,0,0,0,0,2144
California,Benicia,0,0,0,0,0,0,0,0,0,0,28159
California,Big Bear Lake,0,0,0,0,0,0,0,0,0,0,5209
California,Biggs,0,0,0,0,0,0,0,0,0,0,1712
California,Bishop,0,0,0,0,0,0,0,0,0,0,3833
California,Blythe,0,0,0,0,0,0,0,0,0,0,18961
California,Bradbury,0,0,0,0,0,0,0,0,0,0,1097
California,Brawley,0,0,0,0,0,0,0,0,0,0,26023
California,Brea,0,0,0,0,0,0,0,0,0,0,42043
California,Brentwood,0,0,0,0,0,0,0,0,0,0,58398
California,Broadmoor,0,0,0,0,0,0,0,0,0,0,4382
California,Buellton,0,0,0,0,0,0,0,0,0,0,5097
California,Burlingame,0,0,0,0,0,0,0,0,0,0,30672
California,Calexico,0,0,0,0,0,0,0,0,0,0,40085
California,California City,0,0,0,0,0,0,0,0,0,0,13218
California,Calimesa,0,0,0,0,0,0,0,0,0,0,8553
California,Calistoga,0,0,0,0,0,0,0,0,0,0,5338
California,Campbell,0,0,0,0,0,0,0,0,0,0,41544
California,Canyon Lake,0,0,0,0,0,0,0,0,0,0,11112
California,Capitola,0,0,0,0,0,0,0,0,0,0,10201
California,Carlsbad,0,0,0,0,0,0,0,0,0,0,113972
California,Carpinteria,0,0,0,0,0,0,0,0,0,0,13829
California,Cathedral City,0,0,0,0,0,0,0,0,0,0,53947
California,Central Marin,0,0,0,0,0,0,0,0,0,0,35272
California,Ceres,0,0,0,0,0,0,0,0,0,0,47693
California,Cerritos,0,0,0,0,0,0,0,0,0,0,50238
California,Chico,0,0,0,0,0,0,0,0,0,0,89949
California,Chino,0,0,0,0,0,0,0,0,0,0,86344
California,Chowchilla,0,0,0,0,0,0,0,0,0,0,18978
California,City of Angels,0,0,0,0,0,0,0,0,0,0,3738
California,Clayton,0,0,0,0,0,0,0,0,0,0,11879
California,Cloverdale,0,0,0,0,0,0,0,0,0,0,8839
California,Coalinga,0,0,0,0,0,0,0,0,0,0,16073
California,Colma,0,0,0,0,0,0,0,0,0,0,1531
California,Colusa,0,0,0,0,0,0,0,0,0,0,5937
California,Corcoran,0,0,0,0,0,0,0,0,0,0,22435
California,Corning,0,0,0,0,0,0,0,0,0,0,7527
California,Corona,0,0,0,0,0,0,0,0,0,0,163633
California,Coronado,0,0,0,0,0,0,0,0,0,0,25138
California,Costa Mesa,0,0,0,0,0,0,0,0,0,0,113477
California,Cotati,0,0,0,0,0,0,0,0,0,0,7469
California,Crescent City,0,0,0,0,0,0,0,0,0,0,6599
California,Cudahy,0,0,0,0,0,0,0,0,0,0,24410
California,Culver City,0,0,0,0,0,0,0,0,0,0,39890
California,Cupertino,0,0,0,0,0,0,0,0,0,0,61162
California,Dana Point,0,0,0,0,0,0,0,0,0,0,34312
California,Danville,0,0,0,0,0,0,0,0,0,0,44401
California,Delano,0,0,0,0,0,0,0,0,0,0,52534
California,Del Mar,0,0,0,0,0,0,0,0,0,0,4346
California,Del Rey Oaks,0,0,0,0,0,0,0,0,0,0,1696
California,Desert Hot Springs,0,0,0,0,0,0,0,0,0,0,28416
California,Dinuba,0,0,0,0,0,0,0,0,0,0,24223
California,Dixon,0,0,0,0,0,0,0,0,0,0,19357
California,Dorris,0,0,0,0,0,0,0,0,0,0,894
California,Dos Palos,0,0,0,0,0,0,0,0,0,0,5112
California,Downey,0,0,0,0,0,0,0,0,0,0,114754
California,Duarte,0,0,0,0,0,0,0,0,0,0,22171
California,Dublin,0,0,0,0,0,0,0,0,0,0,57148
California,Dunsmuir,0,0,0,0,0,0,0,0,0,0,1557
California,Eastvale,0,0,0,0,0,0,0,0,0,0,57808
California,El Centro,0,0,0,0,0,0,0,0,0,0,44033
California,Emeryville,0,0,0,0,0,0,0,0,0,0,11549
California,Encinitas,0,0,0,0,0,0,0,0,0,0,62909
California,Escalon,0,0,0,0,0,0,0,0,0,0,7449
California,Etna,0,0,0,0,0,0,0,0,0,0,705
California,Exeter,0,0,0,0,0,0,0,0,0,0,10611
California,Fairfax,0,0,0,0,0,0,0,0,0,0,7686
California,Farmersville,0,0,0,0,0,0,0,0,0,0,10835
California,Ferndale,0,0,0,0,0,0,0,0,0,0,1362
California,Fillmore,0,0,0,0,0,0,0,0,0,0,15519
California,Fontana,0,0,0,0,0,0,0,0,0,0,206982
California,Fort Jones,0,0,0,0,0,0,0,0,0,0,680
California,Fortuna,0,0,0,0,0,0,0,0,0,0,11876
California,Fountain Valley,0,0,0,0,0,0,0,0,0,0,57392
California,Fowler,0,0,0,0,0,0,0,0,0,0,6144
California,Gardena,0,0,0,0,0,0,0,0,0,0,60782
California,Gilroy,0,0,0,0,0,0,0,0,0,0,53467
California,Gonzales,0,0,0,0,0,0,0,0,0,0,8507
California,Grand Terrace,0,0,0,0,0,0,0,0,0,0,12502
California,Grass Valley,0,0,0,0,0,0,0,0,0,0,12883
California,Grover Beach,0,0,0,0,0,0,0,0,0,0,13589
